game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,image_url,age,mechanic,owned,category,designer,num_votes
148575,Marvel Dice Masters: Avengers vs. X-Men,2,2,60,60,60,2014,7.24981,https://cf.geekdo-images.com/original/img/UUzy_FmpJ1s3tXuRw_f9nsYy8QE=/0x0/pic1997078.jpg,14,"Deck / Pool Building, Dice Rolling, Variable Player Powers",9339,"Collectible Components, Comic Book / Strip, Dice, Fighting","Mike Elliott, Eric M. Lang",5074
2163,Space Hulk,2,4,45,45,45,1989,7.45733,https://cf.geekdo-images.com/original/img/Hn_KCyOGV6czn0vwcjkmjkK1aH4=/0x0/pic1411446.jpg,12,"Action Point Allowance System, Dice Rolling, Grid Movement, Modular Board",3490,"Fighting, Miniatures, Science Fiction",Richard Halliwell,3355
38996,Washington's War,2,2,90,90,90,2010,7.66069,https://cf.geekdo-images.com/original/img/_EhbP8SuZbb3OKT7xMS7gZ-j21o=/0x0/pic655136.jpg,0,"Area Control / Area Influence, Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Variable Player Powers",3919,"Age of Reason, American Revolutionary War, Wargame",Mark Herman,2079
31563,Middle-Earth Quest,2,4,180,180,180,2009,7.37922,https://cf.geekdo-images.com/original/img/B7MgXDV7tcI6aqYWdeNRtzId4iw=/0x0/pic717059.jpg,13,"Hand Management, Partnerships, Point to Point Movement, Variable Player Powers",5565,"Adventure, Exploration, Fantasy, Novel-based","Corey Konieczka, Christian T. Petersen, Tim Uren",3621
503,Through the Desert,2,5,45,45,45,1998,7.04763,https://cf.geekdo-images.com/original/img/qMspa3GI2sMHCvTvRvJQ5uxIw2E=/0x0/pic3764263.jpg,10,"Area Enclosure, Route/Network Building",11615,"Abstract Strategy, Animals, Arabian",Reiner Knizia,11175
92415,Skull,3,6,45,45,45,2011,7.12618,https://cf.geekdo-images.com/original/img/3uBVJuvnZ5GUa-bEXP0PEcACPuw=/0x0/pic1779342.jpg,14,"Auction/Bidding, Hand Management, Player Elimination",10355,"Bluffing, Card Game",Hervé Marly,7523
123540,Tokaido,2,5,45,45,45,2012,7.05734,https://cf.geekdo-images.com/original/img/F5OFQxeuYjEtPUnczM6tlXFAm2Y=/0x0/pic3747956.png,8,"Point to Point Movement, Set Collection, Time Track, Variable Player Powers",20645,Travel,Antoine Bauza,13795
55600,Shipyard,2,4,120,120,120,2009,7.37805,https://cf.geekdo-images.com/original/img/i313pRyvC3Wn_6jY2mtgujMGsMM=/0x0/pic1809442.jpg,11,"Card Drafting, Modular Board, Set Collection, Tile Placement, Worker Placement",4033,"Economic, Industry / Manufacturing, Nautical",Vladimír Suchý,3207
84419,Space Empires: 4X,1,4,180,180,180,2011,7.61502,https://cf.geekdo-images.com/original/img/uDC0HBv8IIJGoVFulHUVtR4WHmo=/0x0/pic953180.jpg,12,"Auction/Bidding, Dice Rolling, Hex-and-Counter, Paper-and-Pencil, Secret Unit Deployment, Simulation",4658,"Bluffing, Science Fiction, Space Exploration, Wargame",Jim Krohn,2288
168584,Love Letter: Batman,2,4,20,20,20,2015,7.3256,https://cf.geekdo-images.com/original/img/XET6GUSvt5nRy_XBRvTx_lJL1Dc=/0x0/pic2290765.jpg,10,"Hand Management, Player Elimination",7680,"Card Game, Deduction",Seiji Kanai,4049
46,Medici,2,6,60,60,60,1995,7.14772,https://cf.geekdo-images.com/original/img/FtHCVn5NXYkTgZQjgnKDrOfPeVE=/0x0/pic2672797.jpg,10,"Auction/Bidding, Press Your Luck, Set Collection",6463,Renaissance,Reiner Knizia,6236
41002,Vasco da Gama,2,4,120,60,120,2009,7.29593,https://cf.geekdo-images.com/original/img/JK_FtcxyGZvQIzoCVytXLIwF7rs=/0x0/pic495883.jpg,12,"Action / Movement Programming, Press Your Luck, Tile Placement, Worker Placement",4434,"Nautical, Renaissance",Paolo Mori,3930
28181,Combat Commander: Pacific,2,2,180,180,180,2008,8.08122,https://cf.geekdo-images.com/original/img/g-qknKVXGXwprgKPafoZXBm8-Y4=/0x0/pic411649.jpg,12,"Campaign / Battle Card Driven, Hex-and-Counter, Simulation, Variable Phase Order",2539,"Wargame, World War II","John Foley, Chad Jensen, Kai Jensen",1293
22345,Yspahan,2,4,60,45,60,2006,7.11107,https://cf.geekdo-images.com/original/img/0NAlC2w3zL0GKbhsretEjWdZLYQ=/0x0/pic244381.jpg,8,"Area Control / Area Influence, Dice Rolling",7040,"Dice, Economic",Sébastien Pauchon,7259
82421,Summoner Wars: Phoenix Elves vs Tundra Orcs,2,4,30,30,30,2009,7.5715,https://cf.geekdo-images.com/original/img/EW2JhuHk9HtAYLuXhhcwZg3oQYI=/0x0/pic1222742.jpg,9,"Dice Rolling, Grid Movement, Hand Management, Variable Player Powers",5311,"Card Game, Fantasy, Fighting",Colby Dauch,2343
13004,The Downfall of Pompeii,2,4,45,45,45,2004,7.13261,https://cf.geekdo-images.com/original/img/tdrVnTL9-88Dx6YhGy75gLFaUJU=/0x0/pic1685805.jpg,10,"Grid Movement, Hand Management, Tile Placement",6849,Ancient,Klaus-Jürgen Wrede,6465
146278,Tash-Kalar: Arena of Legends,2,4,60,30,60,2013,7.2387,https://cf.geekdo-images.com/original/img/EyHuMCH9aOjM69FfDdechWPhW10=/0x0/pic1875045.jpg,13,"Area Control / Area Influence, Grid Movement, Hand Management, Partnerships, Pattern Building, Tile Placement, Variable Player Powers",6320,"Abstract Strategy, Card Game, Fantasy, Fighting",Vlaada Chvátil,4691
103886,Star Wars: The Card Game,2,2,60,60,60,2012,7.29512,https://cf.geekdo-images.com/original/img/PcT6ZMjgIXTwpmI9lVp4gMk8eyU=/0x0/pic1474141.jpg,10,"Hand Management, Variable Player Powers",8788,"Card Game, Collectible Components, Movies / TV / Radio theme, Science Fiction",Eric M. Lang,4671
228341,Pulsar 2849,2,4,90,60,90,2017,7.81699,https://cf.geekdo-images.com/original/img/rxYtkapNf8BCR-4XZaY4cxpmxUI=/0x0/pic3736981.jpg,14,"Dice Rolling, Point to Point Movement, Variable Player Powers",2890,Space Exploration,Vladimír Suchý,1776
107529,Kingdom Builder,2,4,45,45,45,2011,7.00495,https://cf.geekdo-images.com/original/img/y_ztUjzGGoO4TwnmTFNDLnOxz90=/0x0/pic1152359.jpg,8,"Area Control / Area Influence, Area Enclosure, Modular Board, Route/Network Building",19227,"Medieval, Territory Building",Donald X. Vaccarino,15340
144797,Argent: The Consortium,2,5,150,60,150,2015,7.75393,https://cf.geekdo-images.com/original/img/sPo85lk-_VCItA0F5U9xgm6TMO0=/0x0/pic2336020.jpg,10,"Area Control / Area Influence, Deck / Pool Building, Time Track, Variable Player Powers, Worker Placement",2921,"Fantasy, Political",Trey Chambers,1835
158889,Summoner Wars: Alliances Master Set,2,4,45,45,45,2015,8.2487,https://cf.geekdo-images.com/original/img/qvGGadEpHrOygCvd9aaWPo7b6yc=/0x0/pic2045253.jpg,9,"Dice Rolling, Grid Movement, Hand Management, Variable Player Powers",2694,"Card Game, Fantasy, Fighting",Colby Dauch,1200
156689,Legendary: Villains – A Marvel Deck Building Game,1,5,45,45,45,2014,7.70095,https://cf.geekdo-images.com/original/img/gDB4CImtqbtanMmbsJ7eBE-dbJY=/0x0/pic2081108.jpg,14,"Co-operative Play, Deck / Pool Building",4805,"Card Game, Comic Book / Strip",Devin Low,2111
117915,Yedo,2,5,180,120,180,2012,7.4529,https://cf.geekdo-images.com/original/img/jbeI1OOMIFeXb3jtMNNjGttLKNw=/0x0/pic1633240.jpg,14,"Action / Movement Programming, Auction/Bidding, Hand Management, Set Collection, Worker Placement",4024,Medieval,"Thomas Vande Ginste, Wolf Plancke",2891
47185,Warhammer: Invasion,2,2,45,45,45,2009,7.24703,https://cf.geekdo-images.com/original/img/ZYjSIKXcYBDpjU3gbSA8JLHCm7M=/0x0/pic567135.jpg,13,"Hand Management, Variable Player Powers",6976,"Card Game, Collectible Components, Fantasy, Fighting, Mythology",Eric M. Lang,5266
43528,World Without End,2,4,120,90,120,2009,7.28767,https://cf.geekdo-images.com/original/img/-BUYVcFbqvMPmqhh2pbuwZxFs4c=/0x0/pic583088.jpg,12,Hand Management,5874,"Economic, Medieval, Novel-based, Religious","Michael Rieneck, Stefan Stadler",3982
73761,K2,1,5,60,30,60,2010,7.11279,https://cf.geekdo-images.com/original/img/amJbmW5ZjfIZIwaLZEW-ozjwdSc=/0x0/pic1051300.jpg,8,"Hand Management, Player Elimination, Point to Point Movement, Simultaneous Action Selection",7490,"Exploration, Sports",Adam Kałuża,7197
82420,Summoner Wars: Guild Dwarves vs Cave Goblins,2,4,30,30,30,2009,7.61602,https://cf.geekdo-images.com/original/img/Wzc0oTcXPU95dMdFJ9wp6GbXFU4=/0x0/pic1218282.jpg,9,"Dice Rolling, Grid Movement, Hand Management, Variable Player Powers",5018,"Card Game, Fantasy, Fighting",Colby Dauch,2159
139898,Brew Crafters,2,5,90,90,90,2013,7.60209,https://cf.geekdo-images.com/original/img/21UI0gGVL11omxHgncdP9vgsLTU=/0x0/pic1601585.jpg,12,Worker Placement,3629,"Economic, Industry / Manufacturing",Ben Rosset,2137
156336,Onirim (second edition),1,2,15,15,15,2014,7.22284,https://cf.geekdo-images.com/original/img/Q4HHJhMaZxukjypUS81otdLU8cE=/0x0/pic2257657.png,14,"Card Drafting, Co-operative Play, Hand Management, Set Collection",7765,"Card Game, Exploration, Fantasy",Shadi Torbey,4852
41066,Virgin Queen,2,6,420,420,420,2012,8.06925,https://cf.geekdo-images.com/original/img/GWtzrCMXkoyFv-3cTj8XXiofPz8=/0x0/pic1276971.jpg,12,"Campaign / Battle Card Driven, Dice Rolling, Partnerships, Point to Point Movement, Variable Phase Order, Variable Player Powers",2781,"Negotiation, Pike and Shot, Political, Religious, Renaissance, Wargame",Ed Beach,1337
35570,Tinners' Trail,3,4,90,60,90,2008,7.3048,https://cf.geekdo-images.com/original/img/xcIvf9_1LQCsKfULMW4luNs6u8Q=/0x0/pic464133.jpg,13,"Action Point Allowance System, Auction/Bidding, Dice Rolling, Time Track",3685,"Economic, Industry / Manufacturing",Martin Wallace,3569
143741,BANG! The Dice Game,3,8,15,15,15,2013,7.01689,https://cf.geekdo-images.com/original/img/FV0kpzyWF-7AQCFI8TuQlRRIhNo=/0x0/pic2909713.jpg,8,"Dice Rolling, Partnerships, Player Elimination, Press Your Luck, Variable Player Powers",21367,"American West, Bluffing, Deduction, Dice, Fighting, Party Game","Michael Palm, Lukas Zach",13585
65901,Age of Industry,2,5,120,120,120,2010,7.43597,https://cf.geekdo-images.com/original/img/do4B60uJJSXhiOilST92I8SH43c=/0x0/pic715611.jpg,13,"Card Drafting, Hand Management, Route/Network Building",3118,"Economic, Industry / Manufacturing, Transportation",Martin Wallace,2704
100423,Elder Sign,1,8,90,90,90,2011,7.0129,https://cf.geekdo-images.com/original/img/rIeWkDi2DDSEhKqPvo9A5HHDLEA=/0x0/pic1236119.jpg,13,"Co-operative Play, Dice Rolling, Modular Board, Variable Player Powers",28112,"Adventure, Card Game, Dice, Fantasy, Fighting, Horror, Novel-based","Richard Launius, Kevin Wilson",17723
132028,Conflict of Heroes: Awakening the Bear! (second edition),1,4,120,120,120,2012,8.06526,https://cf.geekdo-images.com/original/img/qkf1EoaTAC9YmZuS8qYwhzyO8t8=/0x0/pic1236709.jpg,13,"Action Point Allowance System, Dice Rolling, Hex-and-Counter, Modular Board, Simulation",3135,"Wargame, World War II",Uwe Eickert,1412
156546,Monikers,4,20,60,60,60,2015,7.76228,https://cf.geekdo-images.com/original/img/MvePECZuTotljunY66krgaN8MCg=/0x0/pic2357036.png,18,"Acting, Card Drafting, Role Playing",3630,"Card Game, Humor, Mature / Adult, Party Game, Print & Play","Alex Hague, Justin Vickers",1763
227789,Heaven & Ale,2,4,90,60,90,2017,7.69444,https://cf.geekdo-images.com/original/img/CgF039HAcnv8hrIJ6y-wEULtKt8=/0x0/pic3563904.jpg,12,Tile Placement,2417,"Economic, Farming, Industry / Manufacturing","Michael Kiesling, Andreas Schmidt",1896
165722,KLASK,2,2,10,10,10,2014,7.64739,https://cf.geekdo-images.com/original/img/qfy1PkdQr4f7xwK16QS5Upyh0Vs=/0x0/pic2627442.jpg,0,none,2775,Action / Dexterity,Mikkel Bertelsen,2035
91872,Dungeons & Dragons: The Legend of Drizzt Board Game,1,5,60,60,60,2011,7.30049,https://cf.geekdo-images.com/original/img/U-h1zs2Ts97MzmoVXAXuDErwR4k=/0x0/pic994268.jpg,12,"Co-operative Play, Dice Rolling, Grid Movement, Modular Board, Role Playing",9505,"Adventure, Exploration, Fantasy, Fighting, Miniatures, Novel-based",Peter Lee,4633
151004,Smash Up: Science Fiction Double Feature,2,2,45,30,45,2014,7.39732,https://cf.geekdo-images.com/original/img/ubxYsHJ4yw5Pbb7chP8YWp3q--Q=/0x0/pic1857661.jpg,12,"Area Control / Area Influence, Hand Management, Take That, Variable Player Powers",10030,"Card Game, Fantasy, Horror, Humor, Mythology, Pirates, Prehistoric, Science Fiction, Spies/Secret Agents, Zombies",Paul Peterson,3144
143515,Coal Baron,2,4,75,60,75,2013,7.31686,https://cf.geekdo-images.com/original/img/5qyM_s4sBM5VVNi0y9biIdlma64=/0x0/pic1743451.jpg,10,"Action Point Allowance System, Pick-up and Deliver, Set Collection, Tile Placement, Worker Placement",4216,"Industry / Manufacturing, Transportation","Michael Kiesling, Wolfgang Kramer",3456
30957,Tribune: Primus Inter Pares,2,5,60,60,60,2007,7.24068,https://cf.geekdo-images.com/original/img/uqtoxX1PheXOQpsjlBeLIhCsGI0=/0x0/pic413081.jpg,12,"Auction/Bidding, Card Drafting, Hand Management, Set Collection, Worker Placement",4400,"Ancient, Political",Karl-Heinz Schmiel,4102
12891,Friedrich,3,4,210,210,210,2004,7.55974,https://cf.geekdo-images.com/original/img/A6K8Y8PXVhg0Kt2Se5gEu8V6EI8=/0x0/pic1064931.jpg,12,"Hand Management, Point to Point Movement, Secret Unit Deployment",2960,"Age of Reason, Wargame",Richard Sivél,2281
131287,Panamax,2,4,100,100,100,2014,7.37542,https://cf.geekdo-images.com/original/img/a4Exa3SkqUOerDfkGPUoyWIzgAU=/0x0/pic1786212.png,12,"Area Control / Area Influence, Dice Rolling, Pick-up and Deliver, Point to Point Movement, Stock Holding, Worker Placement",4293,"Economic, Nautical, Transportation","Gil d'Orey, Nuno Bizarro Sentieiro, Paulo Soledade",2906
170416,Vast: The Crystal Caverns,1,5,75,75,75,2016,7.40831,https://cf.geekdo-images.com/original/img/i52oRYMg5KHPNJ0bhFEHycEhUyM=/0x0/pic2962290.jpg,10,"Action Point Allowance System, Grid Movement, Hand Management, Modular Board, Tile Placement, Variable Player Powers",7317,"Adventure, Exploration, Fantasy","Patrick Leder, David Somerville",3181
117959,Las Vegas,2,5,30,30,30,2012,7.10231,https://cf.geekdo-images.com/original/img/YKEVSalBi7GwQslSmDG4V1XCWG8=/0x0/pic1450127.jpg,8,"Area Control / Area Influence, Dice Rolling",8032,Dice,Rüdiger Dorn,6360
232043,Queendomino,2,4,25,25,25,2017,7.45709,https://cf.geekdo-images.com/original/img/7iJggCgPERAUdyJvM-eJhBvzCUk=/0x0/pic3672901.png,8,"Area Enclosure, Card Drafting, Tile Placement, Variable Phase Order",6301,"City Building, Fantasy, Medieval, Territory Building",Bruno Cathala,2645
168435,Between Two Cities,1,7,20,20,20,2015,7.09665,https://cf.geekdo-images.com/original/img/Su50y56tW7OpjmkxtJSobo5-U-0=/0x0/pic2326114.jpg,8,"Card Drafting, Partnerships, Set Collection, Tile Placement",8671,"City Building, Negotiation","Matthew O'Malley, Morten Monrad Pedersen, Ben Rosset",6712
94,Union Pacific,2,6,90,90,90,1999,7.23526,https://cf.geekdo-images.com/original/img/2Jnsew81bue2Fi5ovW-ovWL1MYs=/0x0/pic226392.jpg,12,"Card Drafting, Route/Network Building, Stock Holding",4074,"Economic, Trains",Alan R. Moon,4020
29603,D-Day at Omaha Beach,1,2,480,480,480,2009,8.26645,https://cf.geekdo-images.com/original/img/XhceeoVfBSIp6Dz6CC_MjZH7Ms8=/0x0/pic2212619.jpg,12,"Hex-and-Counter, Secret Unit Deployment, Simulation",2852,"Wargame, World War II",John H. Butterfield,1134
156943,Saint Petersburg (second edition),2,5,60,60,60,2014,7.58597,https://cf.geekdo-images.com/original/img/5gKOjYrsa1c8OJ5Q8AArcAFnNp0=/0x0/pic2298046.png,13,"Card Drafting, Set Collection",3069,"Age of Reason, Card Game, City Building, Economic","Bernd Brunnhofer, Karl-Heinz Schmiel",2058
1035,Squad Leader,2,2,60,60,60,1977,7.48169,https://cf.geekdo-images.com/original/img/K-t01sIXgjtoQgBxjnqKzle6d4s=/0x0/pic232451.jpg,14,"Dice Rolling, Hex-and-Counter, Modular Board, Simulation",5260,"Wargame, World War II",John Hill (I),2828
5782,Coloretto,2,5,30,30,30,2003,6.96591,https://cf.geekdo-images.com/original/img/YDS-_1noWJnB9GYf0VMdxgXscVI=/0x0/pic149765.jpg,8,"Card Drafting, Press Your Luck, Set Collection",18800,"Animals, Card Game",Michael Schacht,14990
528,ZÈRTZ,2,2,60,30,60,1999,7.31289,https://cf.geekdo-images.com/original/img/6EqCDEhOPaPTnUPgxaLjbVeHOr4=/0x0/pic3140639.jpg,9,"Grid Movement, Set Collection",4770,Abstract Strategy,Kris Burm,3480
163602,XCOM: The Board Game,1,4,120,60,120,2015,7.1346,https://cf.geekdo-images.com/original/img/81qwLR9Qs-w-dEkocyZ32-qQbSs=/0x0/pic2247621.jpg,14,"Co-operative Play, Dice Rolling, Hand Management, Press Your Luck, Variable Player Powers",9546,"Dice, Electronic, Miniatures, Real-time, Science Fiction, Video Game Theme",Eric M. Lang,6148
137269,Spyrium,2,5,75,75,75,2013,7.14192,https://cf.geekdo-images.com/original/img/rGitckEaVK8dGWyM5kFcamV-ZG0=/0x0/pic1808509.jpg,12,Worker Placement,6549,"City Building, Economic, Industry / Manufacturing, Science Fiction",William Attia,5073
193042,Junk Art,2,6,30,30,30,2016,7.5307,https://cf.geekdo-images.com/original/img/K0aK5O92w2Yglsvg0I85xAK1GbI=/0x0/pic2884509.jpg,8,"Hand Management, Player Elimination",3637,"Action / Dexterity, Party Game","Jay Cormier, Sen-Foong Lim",2350
111799,Cuba Libre,1,4,180,180,180,2013,7.7592,https://cf.geekdo-images.com/original/img/mJmwNE2qefn1yUfwfzVaIMA0qaU=/0x0/pic1723711.jpg,0,"Area Control / Area Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Variable Player Powers",3446,"Economic, Modern Warfare, Political, Wargame","Jeff Grossman, Volko Ruhnke",1658
179803,Arcadia Quest: Inferno,2,4,120,60,120,2017,8.28801,https://cf.geekdo-images.com/original/img/qFtpyXzqi2cisaECi5PNCc1pSY4=/0x0/pic3297428.png,13,"Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",4626,"Adventure, Fantasy, Fighting, Miniatures","Thiago Aranha, Guilherme Goulart, Eric M. Lang, Fred Perret",1166
162286,Super Motherload,2,4,75,60,75,2015,7.50544,https://cf.geekdo-images.com/original/img/ynRe6I_DY9VKdUBFoXn7nH1zERM=/0x0/pic3293385.jpg,13,"Deck / Pool Building, Hand Management, Set Collection, Tile Placement, Variable Player Powers",3356,"Science Fiction, Video Game Theme","Gavan Brown, Matt Tolman",2285
173442,Empires: Age of Discovery,2,6,150,50,150,2015,7.96077,https://cf.geekdo-images.com/original/img/bKPO6t0X4N952-rXc2W7CxbBfgA=/0x0/pic2420342.jpg,10,"Area Control / Area Influence, Set Collection, Variable Player Powers, Worker Placement",2378,"Civilization, Exploration, Renaissance",Glenn Drover,1351
12962,Reef Encounter,2,4,120,60,120,2004,7.15664,https://cf.geekdo-images.com/original/img/MYZLjVul8mZvq--bQHa0R914n54=/0x0/pic85905.jpg,10,"Area Control / Area Influence, Card Drafting, Commodity Speculation, Hand Management, Tile Placement",5274,"Animals, Environmental, Territory Building",Richard Breese,4706
27976,Heroscape Master Set: Swarm of the Marro,2,4,60,60,60,2007,7.62548,https://cf.geekdo-images.com/original/img/lcPn_ji73YKUc6XyKxFiaPfkB-E=/0x0/pic268096.jpg,8,"Dice Rolling, Modular Board",4371,"Adventure, Fantasy, Fighting, Miniatures, Science Fiction","Stephen Baker, Rob Daviau, Chris Nelson, Craig Van Ness",2096
171499,Cacao,2,4,45,45,45,2015,7.14233,https://cf.geekdo-images.com/original/img/JMlermGuSWS8eEWLNHvt5ha0unw=/0x0/pic2379288.jpg,8,"Area Control / Area Influence, Hand Management, Tile Placement",6849,"Economic, Farming, Territory Building",Phil Walker-Harding,5400
158275,Marvel Dice Masters: Uncanny X-Men,2,2,60,60,60,2014,7.31748,https://cf.geekdo-images.com/original/img/zo1losgfHXuVLV2jTMkkRB_kP0E=/0x0/pic2338307.jpg,14,"Deck / Pool Building, Dice Rolling",7572,"Collectible Components, Comic Book / Strip, Dice, Fighting","Mike Elliott, Eric M. Lang",3354
12002,Jambo,2,2,45,45,45,2004,7.04003,https://cf.geekdo-images.com/original/img/gk3-nMff02R8E-WqfmLPjgPolnQ=/0x0/pic2679053.jpg,12,"Action Point Allowance System, Hand Management, Set Collection",9266,"Card Game, Economic",Rüdiger Dorn,7540
2181,Bridge,4,4,60,60,60,1925,7.47811,https://cf.geekdo-images.com/original/img/QleIjiEg8u72wGFJf1gk-4fczYE=/0x0/pic1273353.jpg,12,"Auction/Bidding, Hand Management, Memory, Partnerships, Trick-taking",1685,Card Game,Harold Vanderbilt,2696
26566,Homesteaders,2,4,90,90,90,2009,7.29108,https://cf.geekdo-images.com/original/img/tpgUZ893vVhwBFAeCGVn7bDREkM=/0x0/pic1113708.jpg,12,Auction/Bidding,3385,"American West, City Building, Economic",Alex Rockwell,3177
69789,Ascension: Deckbuilding Game,1,4,30,30,30,2010,7.03644,https://cf.geekdo-images.com/original/img/ieLXktFXa3ftoAp1mNQjCK2VaL4=/0x0/pic2382123.jpg,13,"Card Drafting, Deck / Pool Building, Hand Management",10597,"Card Game, Fantasy","John Fiorillo, Justin Gary",9849
177590,13 Days: The Cuban Missile Crisis,2,2,45,30,45,2016,7.56606,https://cf.geekdo-images.com/original/img/Tj6FlhS0XIQMP1C5ly9o4hvQj6E=/0x0/pic2935653.jpg,10,"Area Control / Area Influence, Campaign / Battle Card Driven, Hand Management",3959,"Bluffing, Modern Warfare, Political, Wargame","Asger Harding Granerud, Daniel Skjold Pedersen",2131
7717,Carcassonne: The Castle,2,2,30,30,30,2003,7.08616,https://cf.geekdo-images.com/original/img/7lTOkLHfELCQCFOx1GYarqIbyqU=/0x0/pic2606367.jpg,8,"Area Control / Area Influence, Area Enclosure, Tile Placement",9753,"City Building, Medieval","Reiner Knizia, Klaus-Jürgen Wrede",6712
193558,The Oracle of Delphi,2,4,100,70,100,2016,7.3815,https://cf.geekdo-images.com/original/img/jkM-MuAKuQtkg489B71ySMyM_vE=/0x0/pic3126511.jpg,12,"Action Point Allowance System, Dice Rolling, Grid Movement, Modular Board, Pick-up and Deliver, Press Your Luck, Variable Player Powers",4116,"Ancient, Mythology",Stefan Feld,2687
21882,Blue Moon City,2,4,60,60,60,2006,7.05341,https://cf.geekdo-images.com/original/img/iksNSI-fKIpHFMpC-5-JVg64Ey8=/0x0/pic114772.jpg,10,"Area Control / Area Influence, Grid Movement, Hand Management, Modular Board, Set Collection",6487,"City Building, Fantasy",Reiner Knizia,6942
483,Diplomacy,2,7,360,360,360,1959,7.05675,https://cf.geekdo-images.com/original/img/Krw9_cDRv8h9A4Laj2tCnhrVZgE=/0x0/pic288149.jpg,12,"Area Control / Area Influence, Area Movement, Player Elimination, Simultaneous Action Selection",17309,"Bluffing, Negotiation, Political, Post-Napoleonic, Wargame",Allan B. Calhamer,10589
132018,Churchill,1,3,300,60,300,2015,7.72961,https://cf.geekdo-images.com/original/img/83ng8iiHrQSdKI7j0CVODr9QUag=/0x0/pic2467234.jpg,14,"Auction/Bidding, Campaign / Battle Card Driven, Dice Rolling",3035,"Political, Wargame, World War II",Mark Herman,1693
1345,Genoa,2,5,120,60,120,2001,7.11701,https://cf.geekdo-images.com/original/img/FSfEERKPFjU0_HV55ZT0a9W_3vo=/0x0/pic450409.jpg,12,"Auction/Bidding, Dice Rolling, Grid Movement, Pick-up and Deliver, Set Collection, Trading",6739,"Negotiation, Renaissance",Rüdiger Dorn,5603
20100,Wits & Wagers,3,7,25,25,25,2005,6.96571,https://cf.geekdo-images.com/original/img/EtsfwJHQmEtuz6vY_DiJ8jUc2ug=/0x0/pic521431.jpg,10,"Betting/Wagering, Paper-and-Pencil",15299,"Bluffing, Party Game, Trivia",Dominic Crapuchettes,11135
155362,Ca$h 'n Guns (Second Edition),4,8,30,30,30,2014,6.99872,https://cf.geekdo-images.com/original/img/8KLIxTYLxC6CTzJZfMLxlm9f8B4=/0x0/pic2907864.jpg,10,"Player Elimination, Simultaneous Action Selection, Take That, Variable Player Powers",13670,"Bluffing, Fighting, Humor, Mafia, Negotiation, Party Game",Ludovic Maublanc,9059
170771,Sword & Sorcery,1,5,90,60,90,2017,8.20741,https://cf.geekdo-images.com/original/img/HOvic09lBktj6TInYIEWVRkCBBg=/0x0/pic2673763.jpg,12,"Action Point Allowance System, Area Movement, Co-operative Play, Dice Rolling, Modular Board, Variable Player Powers",3848,"Adventure, Fantasy, Fighting, Miniatures","Simone Romano, Nunzio Surace",1463
212445,Blood Bowl (2016 edition),2,2,120,45,120,2016,8.22261,https://cf.geekdo-images.com/original/img/5Ssky7KEKccQO0g20DwcqZbmpvw=/0x0/pic3254491.jpg,12,"Dice Rolling, Grid Movement, Variable Player Powers",2860,"Fantasy, Fighting, Miniatures, Sports",Jervis Johnson,1197
148319,Tragedy Looper,2,4,120,120,120,2011,7.32403,https://cf.geekdo-images.com/original/img/5X-G9gh51GmTQqgawQoipQhCnm4=/0x0/pic2046290.png,13,"Grid Movement, Memory, Partnerships",6225,"Bluffing, Deduction, Murder/Mystery",BakaFire,3149
9440,Maharaja: The Game of Palace Building in India,2,5,90,90,90,2004,7.15424,https://cf.geekdo-images.com/original/img/FLEr6FgxAOjH6ZX2z2_ED7SYHQo=/0x0/pic44952.jpg,12,"Area Control / Area Influence, Point to Point Movement, Route/Network Building, Simultaneous Action Selection, Variable Player Powers",5142,City Building,"Michael Kiesling, Wolfgang Kramer",4607
12902,Carcassonne: The City,2,4,45,30,45,2004,7.20889,https://cf.geekdo-images.com/original/img/CtFlOIRU6Zqg_hTcuH0ySpVfAtU=/0x0/pic839808.jpg,8,"Area Control / Area Influence, Tile Placement",5731,"City Building, Medieval",Klaus-Jürgen Wrede,3938
179275,One Deck Dungeon,1,2,45,30,45,2016,7.33413,https://cf.geekdo-images.com/original/img/uAhlCTqgBS7ZobTYUq-yAWFwURg=/0x0/pic3019101.jpg,14,"Co-operative Play, Deck / Pool Building, Dice Rolling",8142,"Card Game, Dice, Fantasy, Medieval, Video Game Theme",Chris Cieslik,3289
69779,Polis: Fight for the Hegemony,2,2,120,90,120,2012,7.73197,https://cf.geekdo-images.com/original/img/2eWPJo3HipHl1oihdV-NIuZWG1U=/0x0/pic1032795.jpg,12,"Area Control / Area Influence, Area Movement, Dice Rolling, Simulation, Variable Phase Order",2923,"Ancient, Civilization, Economic, Fighting, Territory Building",Fran Diaz,1702
2955,Mexica,2,4,90,90,90,2002,7.2019,https://cf.geekdo-images.com/original/img/TyoXWDoz-i3iyuAtTuetkPBXRLk=/0x0/pic2470537.jpg,10,"Action Point Allowance System, Area Control / Area Influence, Area Enclosure, Grid Movement, Tile Placement",5992,"Abstract Strategy, City Building, Territory Building","Michael Kiesling, Wolfgang Kramer",3947
